,format,game_num,game_string,game_id,player_id,player_name,alignment_type,win,first_hit,last_hit,num_hits,death,inactive,role,secondary_role
881,QF,9.0,QF9,30,45,Sart,G,L,,,,X,,Regular,
882,QF,9.0,QF9,30,50,Jain,G,L,,,,S,,Regular,
883,QF,9.0,QF9,30,51,Kasimir,,,,,,,,Spec,
884,QF,9.0,QF9,30,55,Renegade,,,,,,,,Spec,
885,QF,9.0,QF9,30,60,Sir Jerric,G,L,,,,S,,Regular,
886,QF,9.0,QF9,30,65,Araris Valerian,,,,,,,,Spec,
887,QF,9.0,QF9,30,77,Seonid,,,,,,,,Spec,
888,QF,9.0,QF9,30,81,dowanx,,,,,,,,Spec,
889,QF,9.0,QF9,30,87,Bort,E,W,,,,S,,Regular,
890,QF,9.0,QF9,30,90,Kipper,G,L,,,,E,,Regular,
891,QF,9.0,QF9,30,88,Feligon,,,,,,,,Spec,
892,QF,9.0,QF9,30,93,Leif,,,,,,,,Spec,
893,QF,9.0,QF9,30,89,Clanky,,,,,,,,Spec,
894,QF,9.0,QF9,30,96,Phattemer,G,L,,,,X,,Regular,
895,QF,9.0,QF9,30,99,Honey Badger,,,,,,,,Spec,
896,QF,9.0,QF9,30,102,neodymium,,,,,,,,Spec,
897,QF,9.0,QF9,30,105,Haelbarde,G,L,,,,E,,Regular,
898,QF,9.0,QF9,30,106,Emerald101,,,,,,,,Spec,
899,QF,9.0,QF9,30,108,Orlok Tsubodai,G,L,,,,X,,Regular,
900,QF,9.0,QF9,30,109,Anamaximder,G,L,,,,X,,Regular,
901,QF,9.0,QF9,30,113,Shallan,E,W,1.0,1.0,1.0,X,,Regular,
902,QF,9.0,QF9,30,115,Bridge Boy/Elithanathile,,,,,,,,Spec,
903,QF,9.0,QF9,30,117,Adamir,G,L,,,,N,,Regular,
904,QF,9.0,QF9,30,119,Paranoid King,,,,,,,,Spec,
905,QF,9.0,QF9,30,120,Zephrer,,,,,,,,Spec,
906,QF,9.0,QF9,30,124,Vauhsoj,E,W,,,,S,,Regular,
907,QF,9.0,QF9,30,125,RavenRadient7,G,L,,,,S,,Regular,
908,QF,9.0,QF9,30,126,TheMightyLopen,G,L,,,,E,,Regular,
909,MR,8.0,MR8,31,4,Mailliw73,G,L,,,,X,,Regular,
910,MR,8.0,MR8,31,7,Gamma,G,L,,,,X,,Double Life,
911,MR,8.0,MR8,31,12,little wilson,G,L,2.0,2.0,1.0,E,,Doctor,
912,MR,8.0,MR8,31,20,Alvron,G,L,,,1.0,E,,PM Spy,
913,MR,8.0,MR8,31,24,Aonar,,,,,,,,Spec,
914,MR,8.0,MR8,31,26,Herowannabe,E,W,,,,X,,Regular,
915,MR,8.0,MR8,31,30,Luckat,,,,,,,,Spec,
916,MR,8.0,MR8,31,32,A Joe in the Bush,,,,,,,,Spec,
917,MR,8.0,MR8,31,37,Macen,G,L,,,,E,,Double Life,
918,MR,8.0,MR8,31,42,Wyrmhero,,,,,,,,Spec,
919,MR,8.0,MR8,31,45,Sart,G,L,,,,F,,Alignment Cop,
920,MR,8.0,MR8,31,51,Kasimir,,,,,,,,Spec,
921,MR,8.0,MR8,31,60,Sir Jerric,,,,,,,,Spec,
922,MR,8.0,MR8,31,65,Araris Valerian,G,L,,,,E,,Regular,
923,MR,8.0,MR8,31,71,Winter,G,L,,,,X,,Beggar,
924,MR,8.0,MR8,31,77,Seonid,G,L,,,,E,,Regular,
925,MR,8.0,MR8,31,81,dowanx,,,,,,,,Spec,
926,MR,8.0,MR8,31,87,Bort,G,L,,,,X,,Double Life,
927,MR,8.0,MR8,31,90,Kipper,G,L,,,,E,,Kill,
928,MR,8.0,MR8,31,88,Feligon,G,L,,,,E,,Regular,
929,MR,8.0,MR8,31,89,Clanky,G,L,,,,E,,Misc,
930,MR,8.0,MR8,31,96,Phattemer,G,L,,,,X,,Vote Move,
931,MR,8.0,MR8,31,99,Honey Badger,G,L,,,,E,,Doctor,
932,MR,8.0,MR8,31,102,neodymium,,,,,,,,Spec,
933,MR,8.0,MR8,31,105,Haelbarde,G,L,,,,X,,Regular,
934,MR,8.0,MR8,31,106,Emerald101,G,L,,,,I,Y,Double Life,
935,MR,8.0,MR8,31,107,TheSilverDragon,E,W,,,,S,,PM Spy,
936,MR,8.0,MR8,31,108,Orlok Tsubodai,E,W,,,,S,,Doctor,
937,MR,8.0,MR8,31,109,Anamaximder,G,L,,,,S,,Vote Move,
938,MR,8.0,MR8,31,113,Shallan,E,W,,,,S,,Misc,
939,MR,8.0,MR8,31,115,Bridge Boy/Elithanathile,,,,,,,,Spec,
940,MR,8.0,MR8,31,117,Adamir,G,L,,,,E,,Beggar,
941,MR,8.0,MR8,31,119,Paranoid King,G,L,,,,S,,Misc,
942,MR,8.0,MR8,31,120,Zephrer,,,,,,,,Spec,
943,MR,8.0,MR8,31,124,Vauhsoj,,,,,,,,Spec,
944,MR,8.0,MR8,31,125,RavenRadient7,G,L,,,,F,,Double Life,
945,MR,8.0,MR8,31,126,TheMightyLopen,G,L,,,,E,,PM Spy,
946,MR,8.0,MR8,31,127,RippleGylf,E,W,1.0,1.0,1.0,V,,Regular,
947,MR,8.0,MR8,31,128,STINK,G,L,,,,F,,PM Spy,
948,MR,8.0,MR8,31,129,Amanuensis,G,L,,,,X,,Regular,
949,LG,14.0,LG14,32,4,Mailliw73,N,W,,,,S,,,
950,LG,14.0,LG14,32,7,Gamma,,,,,,,,Spec,
951,LG,14.0,LG14,32,11,Quiver,G,W,5.0,5.0,1.0,E,,,
952,LG,14.0,LG14,32,12,little wilson,G,W,3.0,1.0,7.0,E,,,
953,LG,14.0,LG14,32,20,Alvron,E,L,,,1.0,X,,,
954,LG,14.0,LG14,32,24,Aonar,,,,,,,,Spec,
955,LG,14.0,LG14,32,26,Herowannabe,,,,,,,,Spec,
956,LG,14.0,LG14,32,30,Luckat,,,,,,,,Spec,
957,LG,14.0,LG14,32,37,Macen,G,W,5.0,5.0,1.0,E,,,
958,LG,14.0,LG14,32,42,Wyrmhero,,,,,,,,Spec,
959,LG,14.0,LG14,32,45,Sart,,,,,,,,Spec,
960,LG,14.0,LG14,32,51,Kasimir,,,,,,,,Spec,
961,LG,14.0,LG14,32,55,Renegade,,,,,,,,Spec,
962,LG,14.0,LG14,32,60,Sir Jerric,,,,,,,,Spec,
963,LG,14.0,LG14,32,65,Araris Valerian,G,W,,,,F,,,
964,LG,14.0,LG14,32,71,Winter,G,W,,,,F,,,
965,LG,14.0,LG14,32,74,Rainspren,G,W,,,,F,,,
966,LG,14.0,LG14,32,76,Eolhondras,E,L,,,,X,,,
967,LG,14.0,LG14,32,77,Seonid,G,W,,,,X,,,
968,LG,14.0,LG14,32,81,dowanx,G,W,,,,X,,,
969,LG,14.0,LG14,32,84,Ostrich,G,W,,,,F,,,
970,LG,14.0,LG14,32,87,Bort,,,,,,,,Spec,
971,LG,14.0,LG14,32,90,Kipper,G,W,,,,S,,,
972,LG,14.0,LG14,32,88,Feligon,,,,,,,,Spec,
973,LG,14.0,LG14,32,92,Antillar,E,L,,,,X,,,
974,LG,14.0,LG14,32,89,Clanky,G,W,,,,X,,,
975,LG,14.0,LG14,32,96,Phattemer,G,W,,,,X,,,
976,LG,14.0,LG14,32,96,Phattemer,B,L,,,,X,,,
977,LG,14.0,LG14,32,99,Honey Badger,G,W,,,,E,,,
978,LG,14.0,LG14,32,105,Haelbarde,E,L,,,,X,,,
979,LG,14.0,LG14,32,106,Emerald101,,,,,,,,Spec,
980,LG,14.0,LG14,32,108,Orlok Tsubodai,G,W,1.0,1.0,1.0,E,,,
981,LG,14.0,LG14,32,109,Anamaximder,,,,,,,,Spec,
982,LG,14.0,LG14,32,113,Shallan,G,W,,,,E,,,
983,LG,14.0,LG14,32,115,Bridge Boy/Elithanathile,,,,,,,,Spec,
984,LG,14.0,LG14,32,117,Adamir,,,,,,,,Spec,
985,LG,14.0,LG14,32,119,Paranoid King,G,W,,,,X,,,
986,LG,14.0,LG14,32,120,Zephrer,,,,,,,,Spec,
987,LG,14.0,LG14,32,124,Vauhsoj,,,,,,,,Spec,
988,LG,14.0,LG14,32,125,RavenRadient7,E,L,,,,V,,,
989,LG,14.0,LG14,32,126,TheMightyLopen,G,W,,,,X,,,
990,LG,14.0,LG14,32,127,RippleGylf,,,,,,,,Spec,
991,LG,14.0,LG14,32,128,STINK,G,W,,,,S,,,
992,LG,14.0,LG14,32,129,Amanuensis,G,W,,,,X,,,
993,LG,14.0,LG14,32,130,nicocoberru,G,W,,,,F,,,
994,LG,14.0,LG14,32,131,Danstar888,G,W,,,,I,Y,,
995,QF,10.0,QF10,33,1,Meta,,,,,,,,Spec,
996,QF,10.0,QF10,33,4,Mailliw73,E,W,,,,X,,Regular,
997,QF,10.0,QF10,33,7,Gamma,,,,,,,,Spec,
998,QF,10.0,QF10,33,11,Quiver,,,,,,,,Spec,
999,QF,10.0,QF10,33,20,Alvron,G,L,,,,S,,Regular,
1000,QF,10.0,QF10,33,26,Herowannabe,G,L,,,,E,,Regular,
1001,QF,10.0,QF10,33,30,Luckat,,,,,,,,Spec,
1002,QF,10.0,QF10,33,32,A Joe in the Bush,G,L,,,,S,,Regular,
1003,QF,10.0,QF10,33,37,Macen,,,,,,,,Spec,
1004,QF,10.0,QF10,33,42,Wyrmhero,,,,,,,,Spec,
1005,QF,10.0,QF10,33,45,Sart,E,W,,,,X,,Regular,
1006,QF,10.0,QF10,33,51,Kasimir,,,,,,,,Spec,
1007,QF,10.0,QF10,33,55,Renegade,,,,,,,,Spec,
1008,QF,10.0,QF10,33,65,Araris Valerian,G,L,,,,E,,Regular,
1009,QF,10.0,QF10,33,74,Rainspren,,,,,,,,Spec,
1010,QF,10.0,QF10,33,76,Eolhondras,,,,,,,,Spec,
1011,QF,10.0,QF10,33,77,Seonid,,,,,,,,Spec,
1012,QF,10.0,QF10,33,81,dowanx,G,L,,,,X,,Regular,
1013,QF,10.0,QF10,33,84,Ostrich,,,,,,,,Spec,
1014,QF,10.0,QF10,33,87,Bort,,,,,,,,Spec,
1015,QF,10.0,QF10,33,90,Kipper,G,L,,,,E,,Regular,
1016,QF,10.0,QF10,33,88,Feligon,E,W,,,,S,,Regular,
1017,QF,10.0,QF10,33,92,Antillar,,,,,,,,Spec,
1018,QF,10.0,QF10,33,89,Clanky,G,L,,,,E,,Regular,
1019,QF,10.0,QF10,33,96,Phattemer,G,L,,,,E,,Regular,
1020,QF,10.0,QF10,33,99,Honey Badger,,,,,,,,Spec,
1021,QF,10.0,QF10,33,105,Haelbarde,,,,,,,,Spec,
1022,QF,10.0,QF10,33,106,Emerald101,,,,,,,,Spec,
1023,QF,10.0,QF10,33,108,Orlok Tsubodai,G,L,,,,X,,Regular,
1024,QF,10.0,QF10,33,109,Anamaximder,G,L,,,,X,,Regular,
1025,QF,10.0,QF10,33,113,Shallan,G,L,,,,E,,Regular,
1026,QF,10.0,QF10,33,115,Bridge Boy/Elithanathile,G,L,,,,E,,Regular,
1027,QF,10.0,QF10,33,117,Adamir,,,,,,,,Spec,
1028,QF,10.0,QF10,33,119,Paranoid King,G,L,,,,E,,Regular,
1029,QF,10.0,QF10,33,120,Zephrer,,,,,,,,Spec,
1030,QF,10.0,QF10,33,125,RavenRadient7,,,,,,,,Spec,
1031,QF,10.0,QF10,33,126,TheMightyLopen,G,L,,,,E,,Regular,
1032,QF,10.0,QF10,33,127,RippleGylf,G,L,,,,X,,Regular,
1033,QF,10.0,QF10,33,128,STINK,G,L,,,,X,,Regular,
1034,QF,10.0,QF10,33,129,Amanuensis,E,W,,,,S,,Regular,
1035,QF,10.0,QF10,33,130,nicocoberru,,,,,,,,Spec,
1036,QF,10.0,QF10,33,132,polkinghornhd,G,L,,,,X,,Regular,
1037,MR,9.0,MR9,34,1,Meta,,,,,,,,Spec,
1038,MR,9.0,MR9,34,4,Mailliw73,G,W,,,,E,,Redirect,
1039,MR,9.0,MR9,34,20,Alvron,G,W,,,,E,,Doctor,
1040,MR,9.0,MR9,34,26,Herowannabe,,,,,,,,Spec,
1041,MR,9.0,MR9,34,30,Luckat,,,,,,,,Spec,
1042,MR,9.0,MR9,34,32,A Joe in the Bush,G,W,,,,X,,Misc Cop,
1043,MR,9.0,MR9,34,37,Macen,,,,,,,,Spec,
1044,MR,9.0,MR9,34,42,Wyrmhero,G,W,,,,F,,Role Cop,
1045,MR,9.0,MR9,34,45,Sart,G,W,,,,E,,Doctor,
1046,MR,9.0,MR9,34,51,Kasimir,E,L,,,,I,Y,Redirect,
1047,MR,9.0,MR9,34,65,Araris Valerian,G,W,,,,X,,Role Cop,
1048,MR,9.0,MR9,34,71,Winter,E,L,,,,X,,Roleblock,
1049,MR,9.0,MR9,34,74,Rainspren,,,,,,,,Spec,
1050,MR,9.0,MR9,34,76,Eolhondras,,,,,,,,Spec,
1051,MR,9.0,MR9,34,77,Seonid,,,,,,,,Spec,
1052,MR,9.0,MR9,34,81,dowanx,,,,,,,,Spec,
1053,MR,9.0,MR9,34,84,Ostrich,,,,,,,,Spec,
1054,MR,9.0,MR9,34,87,Bort,,,,,,,,Spec,
1055,MR,9.0,MR9,34,90,Kipper,G,W,,,,F,,Doctor,
1056,MR,9.0,MR9,34,88,Feligon,,,,,,,,Spec,
1057,MR,9.0,MR9,34,92,Antillar,,,,,,,,Spec,
1058,MR,9.0,MR9,34,89,Clanky,G,W,,,,E,,Smoker,
1059,MR,9.0,MR9,34,96,Phattemer,G,W,,,,S,,Misc Cop,
1060,MR,9.0,MR9,34,99,Honey Badger,E,L,,,,X,,Misc Cop,
1061,MR,9.0,MR9,34,106,Emerald101,,,,,,,,Spec,
1062,MR,9.0,MR9,34,108,Orlok Tsubodai,G,W,,,,X,,Double Life,
1063,MR,9.0,MR9,34,109,Anamaximder,G,W,,,,S,,Misc Cop,
1064,MR,9.0,MR9,34,113,Shallan,E,L,,,,V,,Smoker,
1065,MR,9.0,MR9,34,115,Bridge Boy/Elithanathile,,,,,,,,Spec,
1066,MR,9.0,MR9,34,119,Paranoid King,,,,,,,,Spec,
1067,MR,9.0,MR9,34,120,Zephrer,G,W,,,,X,,Misc Cop,
1068,MR,9.0,MR9,34,126,TheMightyLopen,E,L,,,,V,,Role Cop,
1069,MR,9.0,MR9,34,127,RippleGylf,G,W,,,,X,,Redirect,
1070,MR,9.0,MR9,34,127,RippleGylf,E,L,,,,X,,Roleblock,
1071,MR,9.0,MR9,34,128,STINK,G,W,,,,E,,Roleblock,
1072,MR,9.0,MR9,34,129,Amanuensis,G,W,,,,E,,Double Life,
1073,MR,9.0,MR9,34,130,nicocoberru,G,W,,,,X,,Kill,
1074,MR,9.0,MR9,34,132,polkinghornhd,G,W,,,,S,,Smoker,
1075,MR,9.0,MR9,34,133,Creccio,G,W,,,,S,,Redirect,
1076,MR,9.0,MR9,34,134,Alfa,E,L,,,,X,,Double Life,
1077,MR,9.0,MR9,34,135,Meandbooks,G,W,,,,S,,Smoker,
1078,MR,9.0,MR9,34,136,Hellscythe,G,W,,,,E,,,
1079,LG,15.1,LG15.1,35,1,Meta,,,,,,,,Spec,
1080,LG,15.1,LG15.1,35,4,Mailliw73,G,L,,,0.0,S,,,
1081,LG,15.1,LG15.1,35,12,little wilson,G,L,,,0.0,S,,,
1082,LG,15.1,LG15.1,35,20,Alvron,E,W,,,0.0,S,,,
1083,LG,15.1,LG15.1,35,30,Luckat,,,,,,,,Spec,
1084,LG,15.1,LG15.1,35,32,A Joe in the Bush,,,,,,,,Spec,
1085,LG,15.1,LG15.1,35,45,Sart,,,,,,,,Spec,
1086,LG,15.1,LG15.1,35,51,Kasimir,,,,,,,,Spec,
1087,LG,15.1,LG15.1,35,65,Araris Valerian,G,L,,,0.0,S,,,
1088,LG,15.1,LG15.1,35,71,Winter,,,,,,,,Spec,
1089,LG,15.1,LG15.1,35,77,Seonid,,,,,,,,Spec,
1090,LG,15.1,LG15.1,35,81,dowanx,E,W,,,0.0,S,,,
1091,LG,15.1,LG15.1,35,84,Ostrich,,,,,,,,Spec,
1092,LG,15.1,LG15.1,35,87,Bort,,,,,,,,Spec,
1093,LG,15.1,LG15.1,35,90,Kipper,E,W,,,0.0,S,,,
1094,LG,15.1,LG15.1,35,88,Feligon,,,,,,,,Spec,
1095,LG,15.1,LG15.1,35,89,Clanky,G,L,,,0.0,S,,,
1096,LG,15.1,LG15.1,35,96,Phattemer,G,L,,,0.0,S,,,
1097,LG,15.1,LG15.1,35,99,Honey Badger,E,W,,,0.0,S,,,
1098,LG,15.1,LG15.1,35,105,Haelbarde,,,,,,,,Spec,
1099,LG,15.1,LG15.1,35,106,Emerald101,,,,,,,,Spec,
1100,LG,15.1,LG15.1,35,108,Orlok Tsubodai,G,L,,,0.0,S,,,
1101,LG,15.1,LG15.1,35,109,Anamaximder,G,L,,,0.0,S,,,
1102,LG,15.1,LG15.1,35,112,Burnt Spaghetti,,,,,,,,Spec,
1103,LG,15.1,LG15.1,35,113,Shallan,G,L,,,0.0,S,,,
1104,LG,15.1,LG15.1,35,115,Bridge Boy/Elithanathile,G,L,,,0.0,S,,,
1105,LG,15.1,LG15.1,35,119,Paranoid King,G,L,,,0.0,S,,,
1106,LG,15.1,LG15.1,35,120,Zephrer,,,,,,,,Spec,
1107,LG,15.1,LG15.1,35,126,TheMightyLopen,G,L,,,0.0,S,,,
1108,LG,15.1,LG15.1,35,127,RippleGylf,,,,,,,,Spec,
1109,LG,15.1,LG15.1,35,128,STINK,E,W,,,0.0,S,,,
1110,LG,15.1,LG15.1,35,129,Amanuensis,E,W,,,0.0,S,,,
1111,LG,15.1,LG15.1,35,132,polkinghornhd,G,L,,,0.0,S,,,
1112,LG,15.1,LG15.1,35,133,Creccio,G,L,,,0.0,S,,,
1113,LG,15.1,LG15.1,35,134,Alfa,G,L,,,0.0,S,,,
1114,LG,15.1,LG15.1,35,136,Hellscythe,G,L,,,0.0,S,,,
1115,LG,15.1,LG15.1,35,137,Arraenae,G,L,,,0.0,S,,,
1116,LG,15.1,LG15.1,35,138,Kaid,G,L,,,0.0,S,,,
1117,LG,15.1,LG15.1,35,139,Elbereth,G,L,,,0.0,S,,,
1118,LG,15.1,LG15.1,35,140,Queensteph,G,L,,,0.0,S,,,
1119,LG,15.1,LG15.1,35,141,Elkanah,G,L,,,0.0,S,,,
1120,LG,15.1,LG15.1,35,142,Zed,,,,,,,,Spec,
1121,LG,15.2,LG15.2,36,4,Mailliw73,G,W,,,,E,,,
1122,LG,15.2,LG15.2,36,7,Gamma,,,,,,,,Spec,
1123,LG,15.2,LG15.2,36,12,little wilson,E,L,3.0,3.0,1.0,X,,,
1124,LG,15.2,LG15.2,36,20,Alvron,G,W,,,,F,,,
1125,LG,15.2,LG15.2,36,30,Luckat,,,,,,,,Spec,
1126,LG,15.2,LG15.2,36,45,Sart,,,,,,,,Spec,
1127,LG,15.2,LG15.2,36,51,Kasimir,G,W,1.0,1.0,1.0,E,,,
1128,LG,15.2,LG15.2,36,65,Araris Valerian,E,L,,,,V,,,
1129,LG,15.2,LG15.2,36,77,Seonid,,,,,,,,Spec,
1130,LG,15.2,LG15.2,36,81,dowanx,G,W,,,,E,,,
1131,LG,15.2,LG15.2,36,84,Ostrich,,,,,,,,Spec,
1132,LG,15.2,LG15.2,36,87,Bort,G,W,,,,X,,,
1133,LG,15.2,LG15.2,36,90,Kipper,G,W,,,,X,,,
1134,LG,15.2,LG15.2,36,88,Feligon,,,,,,,,Spec,
1135,LG,15.2,LG15.2,36,89,Clanky,G,W,,,,S,,,
1136,LG,15.2,LG15.2,36,96,Phattemer,G,W,,,,S,,,
1137,LG,15.2,LG15.2,36,99,Honey Badger,G,W,,,,X,,,
1138,LG,15.2,LG15.2,36,105,Haelbarde,,,,,,,,Spec,
1139,LG,15.2,LG15.2,36,108,Orlok Tsubodai,G,W,,,,S,,,
1140,LG,15.2,LG15.2,36,109,Anamaximder,,,,,,,,Spec,
1141,LG,15.2,LG15.2,36,112,Burnt Spaghetti,E,L,,,,X,,,
1142,LG,15.2,LG15.2,36,113,Shallan,G,W,,,,X,,,
1143,LG,15.2,LG15.2,36,115,Bridge Boy/Elithanathile,E,L,,,,V,,,
1144,LG,15.2,LG15.2,36,119,Paranoid King,G,W,,,,X,,,
1145,LG,15.2,LG15.2,36,126,TheMightyLopen,G,W,,,,S,,,
1146,LG,15.2,LG15.2,36,127,RippleGylf,G,W,,,,E,,,
1147,LG,15.2,LG15.2,36,128,STINK,G,W,,,,F,,,
1148,LG,15.2,LG15.2,36,129,Amanuensis,G,W,,,,E,,,
1149,LG,15.2,LG15.2,36,132,polkinghornhd,G,W,,,,F,,,
1150,LG,15.2,LG15.2,36,133,Creccio,G,W,,,,X,,,
1151,LG,15.2,LG15.2,36,134,Alfa,G,W,,,,X,,,
1152,LG,15.2,LG15.2,36,136,Hellscythe,B,L,,,,S,,,
1153,LG,15.2,LG15.2,36,137,Arraenae,G,W,,,,E,,,
1154,LG,15.2,LG15.2,36,138,Kaid,G,W,,,,F,,,
1155,LG,15.2,LG15.2,36,139,Elbereth,G,W,,,0.0,S,,Kill,
1156,LG,15.2,LG15.2,36,140,Queensteph,G,W,,,,S,,,
1157,LG,15.2,LG15.2,36,141,Elkanah,E,L,,,,X,,,
1158,LG,15.2,LG15.2,36,142,Zed,G,W,,,,F,,,
1159,LG,15.2,LG15.2,36,143,Biggoron,G,W,,,,S,,,
1160,LG,15.2,LG15.2,36,144,The Cow,E,L,,,,V,,,
1161,LG,15.2,LG15.2,36,145,Kamyle,,,,,,,,Spec,
1162,QF,11.0,QF11,37,1,Meta,G,L,,,,S,,Protect,
1163,QF,11.0,QF11,37,20,Alvron,E,W,,,0.0,S,,Protect,
1164,QF,11.0,QF11,37,30,Luckat,,,,,,,,Spec,
1165,QF,11.0,QF11,37,42,Wyrmhero,,,,,,,,Spec,
1166,QF,11.0,QF11,37,45,Sart,,,,,,,,Spec,
1167,QF,11.0,QF11,37,50,Jain,G,L,,,,I,Y,Writeup Messages,
1168,QF,11.0,QF11,37,51,Kasimir,,,,,,,,Spec,
1169,QF,11.0,QF11,37,65,Araris Valerian,,,,,,,,Spec,
1170,QF,11.0,QF11,37,77,Seonid,,,,,,,,Spec,
1171,QF,11.0,QF11,37,81,dowanx,,,,,,,,Spec,
1172,QF,11.0,QF11,37,84,Ostrich,G,L,,,,I,Y,Regular,
1173,QF,11.0,QF11,37,87,Bort,G,L,,,,S,,Writeup Messages,
1174,QF,11.0,QF11,37,90,Kipper,,,,,,,,Spec,
1175,QF,11.0,QF11,37,88,Feligon,,,,,,,,Spec,
1176,QF,11.0,QF11,37,89,Clanky,G,L,,,,E,,Regular,
1177,QF,11.0,QF11,37,96,Phattemer,G,L,,,,I,Y,Regular,
1178,QF,11.0,QF11,37,99,Honey Badger,,,,,,,,Spec,
1179,QF,11.0,QF11,37,108,Orlok Tsubodai,E,W,,,0.0,S,,Mass PMs,
1180,QF,11.0,QF11,37,109,Anamaximder,G,L,,,,E,,Regular,
1181,QF,11.0,QF11,37,112,Burnt Spaghetti,,,,,,,,Spec,
1182,QF,11.0,QF11,37,113,Shallan,G,L,,,,I,Y,Regular,
1183,QF,11.0,QF11,37,115,Bridge Boy/Elithanathile,G,L,,,,E,,Regular,
1184,QF,11.0,QF11,37,119,Paranoid King,,,,,,,,Spec,
1185,QF,11.0,QF11,37,126,TheMightyLopen,E,W,,,0.0,S,,Alignment Cop,
1186,QF,11.0,QF11,37,127,RippleGylf,,,,,,,,Spec,
1187,QF,11.0,QF11,37,128,STINK,G,L,,,,E,,Writeup Messages,
1188,QF,11.0,QF11,37,129,Amanuensis,,,,,,,,Spec,
1189,QF,11.0,QF11,37,132,polkinghornhd,,,,,,,,Spec,
1190,QF,11.0,QF11,37,133,Creccio,G,L,,,,X,,Regular,
1191,QF,11.0,QF11,37,134,Alfa,,,,,,,,Spec,
1192,QF,11.0,QF11,37,135,Meandbooks,,,,,,,,Spec,
1193,QF,11.0,QF11,37,136,Hellscythe,G,L,,,,X,,Mass PMs,
1194,QF,11.0,QF11,37,137,Arraenae,,,,,,,,Spec,
1195,QF,11.0,QF11,37,138,Kaid,G,L,,,,I,Y,Protect,
1196,QF,11.0,QF11,37,141,Elkanah,G,L,,,,E,,Regular,
1197,QF,11.0,QF11,37,142,Zed,,,,,,,,Spec,
1198,QF,11.0,QF11,37,145,Kamyle,,,,,,,,Spec,
1199,MR,10.0,MR10,38,4,Mailliw73,E,W,1.0,4.0,2.0,V,,,
1200,MR,10.0,MR10,38,20,Alvron,G,L,3.0,3.0,1.0,X,,,
1201,MR,10.0,MR10,38,24,Aonar,E,W,,,0.0,S,,,
1202,MR,10.0,MR10,38,30,Luckat,,,,,,,,Spec,
1203,MR,10.0,MR10,38,42,Wyrmhero,,,,,,,,Spec,
1204,MR,10.0,MR10,38,45,Sart,G,L,1.0,1.0,1.0,X,,,
1205,MR,10.0,MR10,38,50,Jain,G,L,8.0,8.0,1.0,E,,,
1206,MR,10.0,MR10,38,58,Twei,E,W,,,0.0,S,,,
1207,MR,10.0,MR10,38,65,Araris Valerian,G,L,5.0,5.0,1.0,E,,,
1208,MR,10.0,MR10,38,77,Seonid,G,L,11.0,11.0,1.0,X,,,
1209,MR,10.0,MR10,38,81,dowanx,,,,,,,,Spec,
1210,MR,10.0,MR10,38,84,Ostrich,,,,,,,,Spec,
1211,MR,10.0,MR10,38,87,Bort,G,L,8.0,1.0,2.0,E,,,
1212,MR,10.0,MR10,38,90,Kipper,G,L,4.0,4.0,1.0,F,,,
1213,MR,10.0,MR10,38,88,Feligon,E,W,,,0.0,S,,,
1214,MR,10.0,MR10,38,89,Clanky,G,L,9.0,9.0,1.0,X,,,
1215,MR,10.0,MR10,38,96,Phattemer,G,L,7.0,7.0,1.0,E,,,
1216,MR,10.0,MR10,38,99,Honey Badger,G,L,4.0,4.0,1.0,E,,,
1217,MR,10.0,MR10,38,105,Haelbarde,G,L,2.0,2.0,1.0,E,,,
1218,MR,10.0,MR10,38,108,Orlok Tsubodai,G,L,5.0,5.0,1.0,F,,,
1219,MR,10.0,MR10,38,109,Anamaximder,G,L,1.0,11.0,1.0,E,,,
1220,MR,10.0,MR10,38,111,Zas,G,L,6.0,6.0,1.0,F,,,
1221,MR,10.0,MR10,38,112,Burnt Spaghetti,G,L,9.0,9.0,1.0,E,,,
1222,MR,10.0,MR10,38,113,Shallan,G,L,4.0,4.0,1.0,E,,,
1223,MR,10.0,MR10,38,115,Bridge Boy/Elithanathile,,,,,,,,Spec,
1224,MR,10.0,MR10,38,119,Paranoid King,E,W,,,0.0,S,,,
1225,MR,10.0,MR10,38,126,TheMightyLopen,G,L,,,0.0,S,,,
1226,MR,10.0,MR10,38,127,RippleGylf,G,L,9.0,9.0,1.0,E,,,
1227,MR,10.0,MR10,38,128,STINK,G,L,4.0,4.0,1.0,X,,,
1228,MR,10.0,MR10,38,129,Amanuensis,E,W,2.0,,2.0,S,,,
1229,MR,10.0,MR10,38,132,polkinghornhd,E,W,,,0.0,S,,,
1230,MR,10.0,MR10,38,133,Creccio,G,L,4.0,6.0,3.0,X,,,
1231,MR,10.0,MR10,38,136,Hellscythe,G,L,1.0,2.0,3.0,X,,,
1232,MR,10.0,MR10,38,137,Arraenae,G,L,1.0,1.0,1.0,F,,,
1233,MR,10.0,MR10,38,138,Kaid,,,,,,,,Spec,
1234,MR,10.0,MR10,38,139,Elbereth,G,L,,,0.0,S,,,
1235,MR,10.0,MR10,38,140,Queensteph,,,,,,,,Spec,
1236,MR,10.0,MR10,38,141,Elkanah,G,L,1.0,1.0,1.0,E,,,
1237,MR,10.0,MR10,38,146,Tony Shark,E,W,,,0.0,S,,,
1238,MR,10.0,MR10,38,147,Kynedath,G,L,8.0,11.0,1.0,E,,,
